user_id,username,first_name,last_name,business_name,user_segment,region,city,registration_date,preferences
6798,mia.singh@icloud.com,Mia,Singh,NULL,Individual,Canterbury,Christchurch,2026-06-01,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Property""], ""saved_searches"": 5}"
6799,sophiet52,Sophie,Tamati,NULL,Individual,Bay of Plenty,Rotorua,2008-10-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
6800,jessica_23@outlook.com,Jessica,Anderson,NULL,Individual,Auckland,Auckland City,2018-11-26,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 2}"
6801,manaia_16@trademe.co.nz,Manaia,Scott,NULL,Individual,Auckland,Papakura,2022-07-16,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 3}"
6802,nikau.wiremu4@yahoo.co.nz,NULL,NULL,Michael Page Auckland,Business,Auckland,Franklin,2002-02-16,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Jobs""], ""saved_searches"": 1}"
6803,ariar45,NULL,NULL,Trade Supplies NZ,Business,Auckland,Papakura,2015-12-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property"", ""Jobs""], ""saved_searches"": 0}"
6804,pbtech@icloud.com,NULL,NULL,PB Tech,Business,Bay of Plenty,Tauranga,2001-08-29,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 9}"
6805,nz_aria_73,NULL,NULL,Mitre 10 Clearance,Power Seller,Waikato,Rotorua,2013-08-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 0}"
6806,henry_78@trademe.co.nz,Henry,Singh,NULL,Individual,Canterbury,Ashburton,2006-01-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 1}"
6807,nikau_537,Nikau,Robinson,NULL,Individual,Otago,Wanaka,2007-11-29,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 5}"
6808,kiwideals538,Ava,Ngata,NULL,Individual,Auckland,Franklin,2023-08-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 3}"
6809,hemi.anderson@gmail.com,Hemi,Anderson,NULL,Individual,Wellington,Kapiti Coast,2005-07-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 3}"
6810,islas@icloud.com,Isla,Scott,NULL,Individual,Canterbury,Timaru,2011-10-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Marketplace"", ""Motors""], ""saved_searches"": 4}"
6811,nz_noah_79,Noah,Taylor,NULL,Individual,Auckland,Waitakere,2004-07-29,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 0}"
6812,turnersauctions@xtra.co.nz,NULL,NULL,Turners Auctions,Power Seller,Canterbury,Selwyn,2021-08-22,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Marketplace""], ""saved_searches"": 6}"
6813,hannahp98,Hannah,Patel,NULL,Individual,Bay of Plenty,Mount Maunganui,2008-07-17,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 0}"
6814,rachelt@xtra.co.nz,Rachel,Te Whare,NULL,Individual,Manawatu-Wanganui,Whanganui,2026-05-02,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 1}"
6815,anika_38@outlook.com,Anika,Henderson,NULL,Individual,Canterbury,Waimakariri,2008-09-13,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 1}"
6816,ariak@icloud.com,Aria,Kim,NULL,Individual,Auckland,North Shore,2007-10-05,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 4}"
6817,tane_369,NULL,NULL,NZ Motors Group,Business,Auckland,Papakura,2023-12-27,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Property""], ""saved_searches"": 10}"
6818,barfootthompson@yahoo.co.nz,NULL,NULL,Barfoot & Thompson,Business,Auckland,Waitakere,2012-09-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs"", ""Property""], ""saved_searches"": 6}"
6819,nikauw94,Nikau,Wiremu,NULL,Individual,Waikato,Rotorua,2018-10-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 1}"
6820,daniel_51@xtra.co.nz,Daniel,Clark,NULL,Individual,Auckland,Auckland City,2022-09-28,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 5}"
6821,turnersauctions@proton.me,NULL,NULL,Turners Auctions,Business,Bay of Plenty,Whakatane,2020-05-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 12}"
6822,nz_kaia_49,Kaia,Wang,NULL,Individual,Waikato,Cambridge,2020-11-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 0}"
6823,pbtech@xtra.co.nz,NULL,NULL,PB Tech,Business,Auckland,Auckland City,2023-09-04,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 10}"
6824,tommy'srealesta@gmail.com,NULL,NULL,Tommy's Real Estate,Power Seller,Wellington,Wellington City,2002-06-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 14}"
6825,mattheww@outlook.com,Matthew,Wilson,NULL,Individual,Canterbury,Selwyn,2003-01-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Property""], ""saved_searches"": 1}"
6826,ryan.kim9@outlook.com,Ryan,Kim,NULL,Individual,Otago,Queenstown,2016-09-18,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 5}"
6827,jackt13,Jack,Taylor,NULL,Individual,Auckland,Papakura,2024-05-26,"{""notifications"": {""email"": false, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 0}"
6828,nikau_71@outlook.com,NULL,NULL,Farm Source,Business,Auckland,North Shore,2017-06-18,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Marketplace""], ""saved_searches"": 3}"
6829,oliver.harris@proton.me,Oliver,Harris,NULL,Individual,Canterbury,Timaru,2009-01-09,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs"", ""Marketplace""], ""saved_searches"": 3}"
6830,matthewt@xtra.co.nz,Matthew,Taylor,NULL,Individual,Auckland,Papakura,2017-05-21,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 1}"
6831,tane_48@proton.me,Tane,Henderson,NULL,Individual,Otago,Queenstown,2023-04-05,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Marketplace""], ""saved_searches"": 0}"
6832,aroha.singh@icloud.com,Aroha,Singh,NULL,Individual,Taranaki,New Plymouth,2018-10-11,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 0}"
6833,randstadnz@proton.me,NULL,NULL,Randstad NZ,Business,Auckland,Franklin,2022-02-16,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Motors""], ""saved_searches"": 6}"
6834,aucklandautocen@proton.me,NULL,NULL,Auckland Auto Centre,Business,Wellington,Porirua,2022-03-06,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 8}"
6835,jamess41,NULL,NULL,Turners Auctions,Power Seller,Wellington,Upper Hutt,2017-10-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 14}"
6836,lucas_38@trademe.co.nz,Lucas,Robinson,NULL,Individual,Northland,Kerikeri,2002-02-17,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 1}"
6837,williamt@yahoo.co.nz,William,Tamati,NULL,Individual,Gisborne,Gisborne,2017-04-12,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Motors""], ""saved_searches"": 0}"
6838,oliver_4@yahoo.co.nz,Oliver,Wilson,NULL,Individual,Manawatu-Wanganui,Feilding,2015-07-15,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 4}"
6839,laurenb@proton.me,Lauren,Brown,NULL,Individual,Waikato,Cambridge,2016-02-13,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Motors""], ""saved_searches"": 4}"
6840,kaiac31,Kaia,Campbell,NULL,Individual,Nelson-Marlborough,Richmond,2022-01-17,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 2}"
6841,emmat@trademe.co.nz,NULL,NULL,Placemakers Trade,Power Seller,Wellington,Wellington City,2009-06-03,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 9}"
6842,danielm@icloud.com,Daniel,Mitchell,NULL,Individual,Auckland,Auckland City,2022-05-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 2}"
6843,bayleys@icloud.com,NULL,NULL,Bayleys,Business,Auckland,Waitakere,2011-06-08,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property""], ""saved_searches"": 0}"
6844,thomas_27@icloud.com,Thomas,Murray,NULL,Individual,Canterbury,Ashburton,2005-03-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
6845,matthewh89,Matthew,Henderson,NULL,Individual,Wellington,Upper Hutt,2022-12-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 5}"
6846,joshua.robertson@icloud.com,Joshua,Robertson,NULL,Individual,Canterbury,Selwyn,2004-11-18,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
6847,anika.king9@trademe.co.nz,Anika,King,NULL,Individual,Auckland,Auckland City,2004-05-05,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 2}"
6848,connor_298,Connor,Reid,NULL,Individual,Canterbury,Christchurch,2005-08-07,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Jobs""], ""saved_searches"": 5}"
6849,daniel_853,Daniel,Martin,NULL,Individual,Southland,Gore,2014-11-27,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 4}"
6850,jack.mcdonald7@outlook.com,Jack,McDonald,NULL,Individual,Canterbury,Timaru,2019-12-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 3}"
6851,connor_80@yahoo.co.nz,Connor,Jones,NULL,Individual,Hawkes Bay,Hastings,2016-12-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs"", ""Marketplace""], ""saved_searches"": 1}"
6852,williams@outlook.com,William,Singh,NULL,Individual,Northland,Kerikeri,2026-03-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 2}"
6853,hannahr@yahoo.co.nz,Hannah,Robertson,NULL,Individual,Taranaki,New Plymouth,2024-12-06,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace"", ""Property""], ""saved_searches"": 4}"
6854,nikauv@icloud.com,Nikau,van der Berg,NULL,Individual,Auckland,Auckland City,2004-08-25,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
6855,grace_55@yahoo.co.nz,Grace,King,NULL,Individual,Waikato,Cambridge,2025-07-12,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 5}"
6856,noelleemingoutl@hotmail.com,NULL,NULL,Noel Leeming Outlet,Business,Bay of Plenty,Tauranga,2024-06-06,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 7}"
6857,james_71@trademe.co.nz,James,Singh,NULL,Individual,Wellington,Kapiti Coast,2008-02-14,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors"", ""Jobs""], ""saved_searches"": 4}"
6858,kaia.van der berg@proton.me,Kaia,van der Berg,NULL,Individual,Manawatu-Wanganui,Levin,2025-09-23,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 2}"
6859,william.van der berg@trademe.co.nz,William,van der Berg,NULL,Individual,Auckland,North Shore,2023-07-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 3}"
6860,hemi.clark@yahoo.co.nz,NULL,NULL,Farm Source,Power Seller,Wellington,Wellington City,2023-11-01,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 11}"
6861,harper_98@proton.me,Harper,Chen,NULL,Individual,West Coast,Hokitika,2018-07-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 3}"
6862,ryan_65@icloud.com,Ryan,Henare,NULL,Individual,Auckland,Manukau,2023-07-17,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property"", ""Jobs""], ""saved_searches"": 0}"
6863,oliver_417,NULL,NULL,Professionals,Business,Canterbury,Waimakariri,2019-08-09,"{""notifications"": {""email"": false, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 9}"
6864,hemir13,Hemi,Robinson,NULL,Individual,Canterbury,Christchurch,2022-02-23,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 5}"
6865,sophie_98@yahoo.co.nz,Sophie,Brown,NULL,Individual,Wellington,Wellington City,2014-09-30,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 5}"
6866,ava.jones@gmail.com,Ava,Jones,NULL,Individual,Canterbury,Timaru,2007-04-21,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Motors""], ""saved_searches"": 5}"
6867,ryan_95@proton.me,Ryan,Mitchell,NULL,Individual,Auckland,Papakura,2009-04-02,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 5}"
6868,emma_54@xtra.co.nz,Emma,Harris,NULL,Individual,Canterbury,Selwyn,2012-02-20,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Property""], ""saved_searches"": 4}"
6869,kiwitrader960,NULL,NULL,NZ Motors Group,Business,Auckland,North Shore,2004-10-10,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors"", ""Marketplace""], ""saved_searches"": 6}"
6870,ameliar@proton.me,Amelia,Robinson,NULL,Individual,Wellington,Upper Hutt,2023-07-28,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 1}"
6871,ariar@gmail.com,Aria,Reid,NULL,Individual,Waikato,Rotorua,2014-03-01,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 1}"
6872,seeknzrecruitin@trademe.co.nz,NULL,NULL,Seek NZ Recruiting,Business,Otago,Wanaka,2009-01-24,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property""], ""saved_searches"": 8}"
6873,kaia_84@yahoo.co.nz,Kaia,Tamati,NULL,Individual,Auckland,Franklin,2019-08-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs""], ""saved_searches"": 0}"
6874,farmsource@icloud.com,NULL,NULL,Farm Source,Business,Otago,Dunedin,2021-11-27,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 15}"
6875,noah.patel@xtra.co.nz,Noah,Patel,NULL,Individual,Southland,Te Anau,2004-01-03,"{""notifications"": {""email"": false, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Motors""], ""saved_searches"": 1}"
6876,jessica.campbell@yahoo.co.nz,NULL,NULL,Seek NZ Recruiting,Power Seller,Canterbury,Selwyn,2018-05-08,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 13}"
6877,propertybrokers@icloud.com,NULL,NULL,Property Brokers,Power Seller,Auckland,Waitakere,2016-05-11,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors""], ""saved_searches"": 6}"
6878,ryan_68@outlook.com,Ryan,Anderson,NULL,Individual,Wellington,Upper Hutt,2015-06-02,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 4}"
6879,henryw81,Henry,White,NULL,Individual,Auckland,Papakura,2026-05-04,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Motors""], ""saved_searches"": 4}"
6880,ryan.lee@hotmail.com,Ryan,Lee,NULL,Individual,Canterbury,Selwyn,2023-02-23,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Property""], ""saved_searches"": 3}"
6881,officefurniture@outlook.com,NULL,NULL,Office Furniture Direct,Business,Canterbury,Waimakariri,2013-01-10,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Marketplace""], ""saved_searches"": 12}"
6882,mia.tamati@yahoo.co.nz,Mia,Tamati,NULL,Individual,Otago,Dunedin,2013-12-30,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Property""], ""saved_searches"": 1}"
6883,maia_779,Maia,Williams,NULL,Individual,Wellington,Kapiti Coast,2009-12-14,"{""notifications"": {""email"": true, ""push"": false, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Jobs""], ""saved_searches"": 2}"
6884,arohaw@proton.me,NULL,NULL,Professionals,Business,Taranaki,Hawera,2013-02-08,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace""], ""saved_searches"": 0}"
6885,noah_42@yahoo.co.nz,NULL,NULL,Robert Half Wellington,Business,Auckland,Papakura,2013-10-07,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Property""], ""saved_searches"": 4}"
6886,kiwiseller3,Wiremu,Singh,NULL,Individual,Canterbury,Selwyn,2021-11-15,"{""notifications"": {""email"": true, ""push"": true, ""sms"": true}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Property"", ""Jobs""], ""saved_searches"": 4}"
6887,tanew27,Tane,Williams,NULL,Individual,Hawkes Bay,Hastings,2009-03-12,"{""notifications"": {""email"": false, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace""], ""saved_searches"": 5}"
6888,lauren.fraser@proton.me,Lauren,Fraser,NULL,Individual,Canterbury,Ashburton,2010-12-13,"{""notifications"": {""email"": true, ""push"": false, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Jobs"", ""Property"", ""Motors""], ""saved_searches"": 3}"
6889,noahk@icloud.com,Noah,King,NULL,Individual,Canterbury,Selwyn,2019-07-26,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Marketplace"", ""Jobs""], ""saved_searches"": 2}"
6890,kate.robertson@yahoo.co.nz,Kate,Robertson,NULL,Individual,Canterbury,Christchurch,2012-06-03,"{""notifications"": {""email"": true, ""push"": true, ""sms"": false}, ""display"": {""currency"": ""NZD"", ""distance_unit"": ""km""}, ""interests"": [""Motors"", ""Marketplace"", ""Property""], ""saved_searches"": 3}"
